#fields:VName,VLabel,Active
#
541,541-SIMATIC NET PB CPs for S7-300,true
542,542-SIMATIC NET PB CPs for S7-400,true
543,543-SIMATIC NET Net-Components,true
544,544-SIMATIC NET PB Softnet CPs for PC,true
545,545-SIMATIC NET PB Hardnet CPs for PC,true
546,546-SIMATIC NET PB Runtime Software,true
547,547-SIMATIC NET PB ASICs,true
548,548-SIMATIC NET PB Network Components,true
549,549-SIMATIC NET PB OLMs,true
550,550-SIMATIC NET PB Standard Cables,true
551,551-SIMATIC NET PB Special Cables,true
552,552-SIMATIC NET PB Passive Network Component,true
553,553-SIMATIC NET PB Others,true
554,554-SIMATIC NET ASI CPs for S5,true
555,555-SIMATIC NET ASI CPs for S7,true
556,556-SIMATIC NET ASI CPs for PC,true
557,557-SIMATIC NET ASI Runtime Software,true
558,558-SIMATIC NET ASI Network Components,true
559,559-SIMATIC NET ASI Others,true
560,560-SIMATIC NET Industrial Communication Dev,true
561,561-SINAUT S5/S7,true
563,563-SINAUT VICOS RTUs,true
564,564-SINAUT Runtime Software,true
565,565-SINAUT Network Components,true
566,566-SINAUT Others,true
570,570-FS SCE Others,true
572,"572-RFID-system, SIMATIC RF & MOBY RFID",true
573,"573-Sensorik - Machine sensor, kodelæser",true
574,574-Sensorik - BERO,true
575,575-Sensorik - BWS,true
576,576-Sensorik - BERO inductiv,true
580,580-Training,true
581,581-SITOP Modular,true
582,582-SITOP Smart,true
583,583-LOGO! Power,true
584,584-SITOP Compact / PSA,true
585,585-SITOP DC USV,true
586,586-SITOP Select,true
587,587-SITOP kundespecefikt,true
588,588-SITOP andre,true
589,589-S7-300 SV,true
590,590-S7-200 SV / S7-1200 DV,true
591,591-SITOP end of life type,true
592,592-SIMATIC TOP connect,true
5A0,5A0-SIMATIC NET Hirschmann,true
5B2,5B2-SIMATIC NET Bonus processing,true
5B7,5B7-Sensoric - Bonus,true
5D1,5D1-SIMATIC NET Documentation,true
5D2,5D2-SIMATIC NET Brochurer,true
5DK,5DK-SIMATIC NET Dokumentation,true
5IC,5IC-SIMATIC NET PB ASIC,true
5K1,"5K1-SIMATIC NET Standard kabel, stik",true
5K2,"5K2-SIMATIC NET Special kabel, stik",true
5N1,5N1-SIMATIC NET Switch Entry Level,true
5N2,5N2-SIMATIC NET Switch Field Level,true
5N3,5N3-SIMATIC NET Switch Control/Plant L.,true
5P1,5P1-SIMATIC NET PLC CP Micro Controller,true
5P2,5P2-SIMATIC NET PLC CP,true
5P5,5P5-SIMATIC NET PC CP,true
5R0,5R0-SIMATIC NET Zero discount product,true
5S1,5S1-SIMATIC NET Software Runtime,true
5S2,5S2-SIMATIC NET Software Engineering,true
5T1,5T1-SIMATIC NET Telecontrol,true
5TP,5TP-SIMATIC NET Trainer Package,true
5W1,5W1-SIMATIC NET IWLAN,true
5WP,5WP-SIMATIC NET Welcome Package,true
5Z0,5Z0-Action package GA -0%,true
5Z1,5Z1-Action package G-10%,true
5Z2,5Z2-Action package G-15%,true
5Z3,5Z3-Action package G-20%,true
5Z4,5Z4-Action package G-25%,true
5Z5,5Z5-Action package G-30%,true
5Z6,5Z6-SIMATIC NET SCE Others,true
5Z7,5Z7-SIMATIC Sensors SCE Others,true
5ZY,5ZY-Bonus VReg R752,true
5ZZ,5ZZ-SITOP Reservedele,true
601,601-LV-Converter Sinamics,true
621,621-LV-Converter Masterdrives,true
681,681-DC-Motors,true
691,691-DC-Drives,true
6ZA,6ZA-not relevant for PQ,true
6ZZ,6ZZ-not relevant for PQ,true
701,"701-SINUMERIK, SIMODRIVE, SIMOTION, SINAMICS, Motors MC, Connection Technology",true
711,711-SINUMERIK 840 D,true
712,712-SINUMERIK 802D/808D/828D,true
713,713-MT SW / Tools,true
714,714-Panelsystemer MC,true
715,715-MT tilbehør / andet,true
718,718-SINUMERIK 810 D/840 D,true
719,719-MT Product cancellation,true
721,721-MASTERDRIVES,true
731,731-SIMOTION,true
732,732-Produkter for pakkemaskiner,true
738,738-PMA  Prepare phase-out,true
739,739-PMA  Product cancellation,true
741,741-Produkter for kraner,true
748,748-Cranes  Prepare phase-out,true
749,749-Cranes  Product cancellation,true
751,751-SINAMICS S AC/AC Blocksize,true
752,752-SIMODRIVE,true
753,753-SINAMICS S tilbehør,true
754,754-SINAMICS S Campaign Boxes,true
758,758-Prepare phase-out,true
759,759-Product cancellation,true
761,761-Main spindle motorer,true
762,762-Servomotorer,true
763,763-Lineær motorer 1FN / Torquemotorer 1FW3,true
764,"764-Kabler, stik og tilbehør til servodrev",true
768,768-Motors Prepare  phase-out,true
769,769-Motors Product cancellation,true
771,771-SINAMICS S120 AC/AC,true
778,778-GMC Prepare phase-out,true
779,779-GMC Product cancellation,true
781,781-V60,true
782,782-V80,true
788,788-V60/80 Prepare phase-out,true
789,789-V60/80 Product cancellation,true
7A1,7A1-Stratetic Custumers MC MT,true
7B1,7B1-Extraordinary Bookings A&D MC MT,true
7B2,7B2-Extraordinary Bookings A&D MC PM,true
7ZZ,"7ZZ-A&D MC Total Systems, Customer-Specific",true
801,801-SIWAREX WL200,true
802,802-Ultrasonic Flowmålere,true
803,803-Roterende stempler målere,true
804,804-Flowmålere mekaniske,true
805,"805-SITRANS P, DS III sreien",true
806,"806-SITRANS P, MK II, Z, MPS",true
807,"807-SITRANS P, Reservedele, tilbehør",true
808,"808-SITRANS P, 500 serien og remote seals",true
809,"809-SITRANS P, 300 serien",true
810,"810-SITRANS T, transmitter",true
811,"811-Temperature Sensors, Supply Units and In",true
812,"812-SIPART PS, Positioners",true
813,"813-SIPART DR, Regulatorer",true
814,"814-SIREC P, skrivere",true
815,"815-SIWAREX U, M, FT, P,WPS, Vejeforstærkere",true
816,"816-SIWAREX CS, CM Vejeforstærkere",true
817,817-SIWAREX Vejeceller,true
818,"818-HL Analyzer, Sampler a. oth. Sens.",true
819,"819-HL - Polymetron EC, Danfoss O2",true
820,820-Gasanalysatorer,true
821,821-Liquid Analysers,true
822,822-Reservedele Gasanalysatorer og Laser analysatorer,true
823,823-Laser analysatorer,true
824,824-Reservedele Gaskromatografer,true
830,830-PM,true
831,"831-SITRANS FC, Masseflowmålere excl. MC1",true
832,832-Danfoss Flowmeters 2,true
833,833-SITRAN FM Magnetisk Induktive flowmålere,true
834,"834-SITRANS F US, Ultralyd flowmålere",true
835,835-Flow Misc,true
836,"836-SITRANS FC MC1, Masseflowmålere MC1",true
837,837-Cello Datalogger,true
838,"838-SITRANS F US, Ultralyd flowmålere Clamp-on",true
839,"839-SITRANS FX, Vortex flowmålere",true
840,840-SITRANS F US 380 serien,true
843,843-SITRANS FM Transmag,true
844,844-SITRANS FM MAG 8000,true
846,846-846 Prijsgroep CP-Service,true
847,847-847 Prijsgroep CP-Service,true
851,"851-Niveau, Ultralyd",true
852,"852-Niveau, Radar berøringsløs",true
853,"853-Niveau, Kapacitiv",true
854,854-Forstærkere til båndvægte og Proces beskyttere,true
855,"855-Niveau, Radar guided",true
856,"856-Niveau, Mekaniske",true
860,860-Heavy Duty,true
861,861-IDA,true
862,862-IGU,true
863,863-Couplings,true
864,864-Service Int.,true
865,865-Rail Car,true
866,866-Turbo,true
867,867-Castings,true
868,868-Wind,true
881,881-Wireless Modules,true
8B0,8B0-Bonus Credit Notes by PI,true
8H3,8H3-HL sc Controller and sc Sensors,true
8L4,8L4-SIWAREX WL400,true
8W1,8W1-Wireless Produkter,true
8ZA,8ZA-Car Exhaust Analysers,true
8ZB,8ZB-Systems and Services,true
8ZC,8ZC-Gas Chromatographs,true
8ZD,8ZD-Ultrasonic,true
8ZE,8ZE-Car Exhaust Testers and Quantra Spare Parts,true
8ZF,8ZF-Point Level,true
8ZG,8ZG-Dynamic Weighing Instruments,true
8ZH,8ZH-Danfoss Flowmeters,true
8ZK,"8ZK-Third Party Products, Electric actuater",true
8ZL,8ZL-Analog and digital indicators,true
8ZM,8ZM-PI 5 internal SHO,true
8ZZ,8ZZ-not relevant for PQ,true
B01,B01-B01,true
B02,B02-B02,true
B03,B03-B03,true
B04,B04-Monitor/TV,true
BA2,BA2-HCS AHS Alternative Heating System,true
BA3,BA3-HCS FSB Heating System,true
BA4,BA4-HCS GAB - Zug Heating System,true
BA5,BA5-HCS GAB Konecny,true
BA6,BA6-HCS FDB RES Burner,true
BA7,BA7-HCS DDB COM/IND Burner,true
BA8,BA8-HCS GAB Rastatt Heating System,true
BA9,BA9-HCS Miscellaneous,true
BB1,BB1-ECA Synergy Controls,true
BB3,BB3-ECA Water meters,true
BB4,BB4-ECA Heat meters,true
BB5,BB5-ECA HCA Devices & Systems,true
BB9,BB9-ECA Miscellaneous,true
BC1,BC1-V&A Large Stroke,true
BC2,BC2-V&A Magnetic,true
BC3,BC3-V&A Short Stroke,true
BC4,BC4-V&A Terminal Equipment,true
BC5,BC5-V&A Radiator,true
BC6,BC6-V&A Rotary,true
BC7,BC7-V&A Refrigerant,true
BC9,BC9-V&A Miscellaneous V&A,true
BD1,BD1-Damper Actuators,true
BD2,BD2-Damper Actuators,true
BD9,BD9-Damper Miscellaneous,true
BE1,BE1-Senors Primary Standalone,true
BE2,BE2-Sensors Primary Communicative,true
BE3,BE3-Sensors Secondary Standalone,true
BE4,BE4-Sensors Secondary Communicative,true
BE9,BE9-Sensors Miscellaneous,true
BF1,BF1-RSY Primary Standalone,true
BF2,BF2-RSY Primary Communicative,true
BF5,BF5-RSY Roomunits,true
BF7,BF7-RSY Resid. Systems,true
BF8,BF8-RSY Vertical Market Solutions,true
BF9,BF9-RSY Miscellaneous,true
BG1,BG1-Sigmagyr Standalone,true
BG2,BG2-Sigmagyr Communcating,true
BG3,BG3-Room Controls Standalone,true
BG4,BG4-RAU Secondary Communicative,true
BG5,BG5-RAU Roomunits,true
BG6,BG6-SYNCO Standalone,true
BG7,BG7-SYNCO Communicating,true
BG8,BG8-Standard Systems,true
BG9,BG9-RAU Miscellaneous,true
BH1,BH1-PNE Primary Standalone,true
BH3,BH3-PNE Secondary Standalone,true
BH6,BH6-PNE Actuators,true
BH9,BH9-PNE Miscellaneous,true
BK1,BK1-RUC Primary Standalone,true
BK3,BK3-RUC Secondary Standalone,true
BK4,BK4-RUC Secondary Communicative,true
BK5,BK5-RUC Roomunits,true
BK7,BK7-RUC Solution Bundles,true
BK9,BK9-RUC Miscellaneous,true
BM1,BM1-OEM ACR Saphir,true
BM2,BM2-OEM ACR Climatix,true
BM4,BM4-OEM ACR AC2 old,true
BM5,BM5-OEM ACR Poly Superheat,true
BM8,BM8-OEM ACR ACRD Variants Other,true
BM9,BM9-OEM ACR Miscellaneous,true
BN2,BN2-Speed Drives IP20,true
BN3,BN3-Speed Drives BN3,true
BN5,BN5-Speed Drives IP54,true
BN6,BN6-Speed Drives BN6,true
BN7,BN7-Speed Drives BN7,true
BN9,BN9-Speed Drives Miscellaneous,true
BO1,BO1-RAU Standard Room Controls,true
BO2,BO2-RAU Free Programmable TEC,true
BO3,BO3-RAU Room Solution Bundles,true
BO9,BO9-RAU Miscellaneous,true
BP1,BP1-PTM IO Modules,true
BP2,BP2-Pulse Counting Modules,true
BP4,BP4-NK IO Modules,true
BP5,BP5-Desigo IO Modules,true
BP6,BP6-TX IO Modules,true
BP9,BP9-Miscellaneous IO Modules,true
BQ1,BQ1-Talon,true
BQ4,BQ4-Talon Software,true
BQ6,BQ6-Legacy Staefa,true
BQ7,BQ7-Talon Literature,true
BQ8,BQ8-Talon 3rd Party Integration,true
BR1,BR1-Apogee,true
BR3,BR3-Apogee Management Level,true
BR5,BR5-Apogee Miscellaneous,true
BR6,BR6-Apogee 3rd Party Integration,true
BS1,BS1-Desigo Controllers,true
BS3,BS3-Desigo Management Level,true
BS4,BS4-Desigo Integration Solution,true
BS5,BS5-Desigo S7,true
BS7,BS7-Desigo Tools,true
BS8,BS8-Desigo New System,true
BS9,BS9-Desigo Miscellaneous,true
BT1,BT1-Sicilmatx,true
BT9,BT9-Siclimat Miscellaneous,true
BTC,BTC-Behind the ear Conventioneel,true
BTD,BTD-Behind the ear Digitaal,true
BTP,BTP-Behind the ear Programmeerbaar,true
BU1,BU1-Visonik,true
BU2,BU2-Unigyr,true
BU3,BU3-Integral,true
BU4,BU4-Interface Desigo,true
BU8,BU8-System 600,true
BZ6,BZ6-Dokumentation,true
C01,C01-BT RUIMTE THERMOSTATEN,true
C02,C02-BT KLOK THERMOSTATEN,true
C03,C03-BT SYNCO LIVING,true
C04,C04-BT Vrij,true
C05,C05-BT VILLAGYR,true
C06,C06-BT SIGMAGYR,true
C07,C07-BT Vrij,true
C08,C08-BT Vrij,true
C09,C09-BT Vrij,true
C10,C10-BT SYNCO 100,true
C11,C11-BT SYNCO 200,true
C12,C12-BT SYNCO 700,true
C13,C13-BT SYNCO UITBR.MODUUL,true
C14,C14-BT RUIMTE REGELAARS,true
C15,C15-BT Vrij,true
C16,C16-BT Vrij,true
C17,C17-BT Vrij,true
C18,C18-BT Vrij,true
C19,C19-BT Vrij,true
C20,C20-BT SYNCO RXB,true
C21,C21-BT DESIGO RXC,true
C22,C22-BT DESIGO/SYNCO RXL,true
C23,C23-BT Vrij,true
C24,C24-BT Vrij,true
C25,C25-BT Vrij,true
C26,C26-BT Vrij,true
C27,C27-BT Vrij,true
C28,C28-BT Vrij,true
C29,C29-BT Vrij,true
C30,C30-BT VISONIK BPS,true
C31,C31-BT UNYGYR PRU,true
C32,C32-BT INTERGRAL RS,true
C33,C33-BT DESIGO PX,true
C34,C34-BT DESIGO INSIGHT,true
C35,C35-BT Vrij,true
C36,C36-BT Vrij,true
C37,C37-BT Vrij,true
C38,C38-BT Vrij,true
C39,C39-BT Vrij,true
C40,C40-BT THERMOSTATEN,true
C41,C41-BT SYMARO,true
C42,C42-BT Vrij,true
C43,C43-BT Vrij,true
C44,C44-BT Vrij,true
C45,C45-BT NETTO,true
C46,C46-BT Vrij,true
C47,C47-BT Vrij,true
C48,C48-BT Vrij,true
C49,C49-BT Vrij,true
C50,C50-BT CO-CV/AC INSTALLATIE,true
C51,C51-BT CO-RUIMTE- EN ZONE,true
C52,C52-BT CO-KOELMIDDELEN,true
C53,C53-BT ACVATIX SERVOMOTOREN,true
C54,C54-BT Vrij,true
C55,C55-BT Vrij,true
C56,C56-BT UNIVERSELE REGELAAR,true
C57,C57-BT WARMTEPOMPEN,true
C58,C58-BT SED2,true
C59,C59-BT Vrij,true
C60,C60-BT E-LUCHTKLEPAANDRIJVING,true
C61,C61-BT Vrij,true
C62,C62-BT OMVORMERS E.D.,true
C63,C63-BT Vrij,true
C64,C64-BT STANDAARD PROCESSEN,true
C65,C65-BT Vrij,true
C66,C66-BT SAPHIR,true
C67,C67-BT POLYCOOL,true
C68,C68-BT CLIMATIX,true
C69,C69-BT Vrij,true
C70,C70-BT BRANDERAUTOMATEN,true
C71,C71-BT VLAMOPNEMERS,true
C72,C72-BT GASVENTIELEN,true
C73,C73-BT GASSERVOMOTOREN,true
C74,C74-BT SERVOMOTOREN,true
C75,C75-BT DRUKSCHAKELAARS,true
C77,C77-BT SOLUTIONS COMF,true
C99,C99-BT 3RD PARTY PROD COMF,true
CRA,CRA-,true
CSA,CSA-,true
CTA,CTA-,true
CUA,CUA-,true
CV1,CV1-Varishunt,true
CV2,CV2-Rökdetektorer,true
CV3,CV3-Övrigt,true
DAA,DAA-Aluminium motorer,true
DAB,"DAB-Normmotor aluminium 18,5-45 KW",true
DAC,DAC-Diverse Accessoires,true
DAD,"DAD-Energisparemotor aluminium, 0,06-37 KW",true
DAE,DAE-Støbejerns motorer,true
DAF,"DAF-Normmotor støbejern, 18,5-200 KW",true
DAG,"DAG-Energisparemotor støbejern, 18,5-200 KW",true
DAH,"DAH-EX-motor, EEx ell, aluminium, 0,12-16 KW",true
DAI,"DAI-EX-motor, EEx e ll, støbejern, 2-165 KW",true
DAJ,"DAJ-Micromaster 4,drosler, filtre 90-250 KW",true
DAK,DAK-SIRIUS 3R kontaktorer og hjælperelæer,true
DAL,DAL-SIRIUS 3R tilbehør,true
DAM,DAM-SIRIUS 3R Effektafbrydere,true
DAN,DAN-SIRIUS 3R Termiske overbelastningsrelæer,true
DAO,DAO-SIRIUS 3R elektroniske overbelastningsrelæer,true
DAP,DAP-SIRIUS 3R Sikringsløse motorstartere S0-S3,true
DAQ,"DAQ-Kontaktorer, hjælperelæer, koblingsrelæer, kontaktor kombinationer, DC kontaktor",true
DAR,DAR-Termorelæer,true
DAS,"DAS-Termistorrelæer, Interface moduler",true
DAT,"DAT-Tidsrelæer, interface konverter, temperaturovervågningsrelæer",true
DAU,"DAU-SIRIUS halvlederkontaktorer og -relæer, funktionsmoduler & overvågningsrelæer",true
DAV,DAV-Drejeafbrydere,true
DAW,DAW-8US Samleskinneadapter,true
DAX,DAX-Sikringslastadskillere,true
DAY,DAY-Strømtrafo,true
DAZ,DAZ-SIRIUS endestop,true
DBA,DBA-SIRIUS trykknapper & signallamper,true
DBB,DBB-Lystårne,true
DBC,DBC-Sikkerhedsrelæer,true
DBD,DBD-Sikringslastadskillere,true
DBE,DBE-Software maksimalafbrydere Switch ES,true
DBF,DBF-PCB circuit-breakers  and accessori,true
DBG,DBG-SENTRON VL,true
DBH,"DBH-SENTRON WL, luftbrydere",true
DBI,DBI-Transformers op til 16 kVA,true
DBJ,DBJ-Transformer tilbehør,true
DBK,DBK-Transformers over 16 kVA,true
DBL,DBL-Strømforsyninger,true
DBM,"DBM-Variabel transformere, spændingsregulator",true
DBN,"DBN-Tilbehør for Bero 3RX1, 3RX7, 3SX6, 6KX5",true
DBO,"DBO-OPTO-Bero 3RG70,-71,-72,-73,-74,-75,-76",true
DBP,"DBP-Induktiv/kapacitiv-Bero 3RG16, 3RG4",true
DBQ,"DBQ-SONAR-Bero & tilbe. 3RG6,3SG16,3RX2,3RX4",true
DBR,DBR-Lastafbrydere,true
DBS,DBS-SIKOSTART softstartere 3RW22,true
DBT,DBT-SIRIUS Softstartere,true
DBU,"DBU-SITOR halvledersikringer 3NC,3NE",true
DBV,DBV-SITOR halvledersikringer 3NE1,true
DBW,DBW-SIMOCODE,true
DBX,"DBX-AS-interface moduler, ASI-Mstarter, ASI tilbehør, ASI power, IO-Link moduler",true
DBY,DBY-ET200 motorstartere,true
DBZ,"DBZ-Komplette betjeningssystemer 3SB4, 3SF4",true
DC1,DC1-,true
DCA,"DCA-Optiske sikkerhed 3RG78, 3SF784, 3DSF783",true
DCB,"DCB-Net, kommuteringsdrosler og filtre",true
DCC,"DCC-Ventilat. 2CF4,6,2CK3,5, 2CT1,2,2CQ4,5,6",true
DCD,"DCD-Kanalskinner CD-L, CD-R",true
DCE,"DCE-Kanalskinner BD01, BD02",true
DCF,DCF-SIPLUS ADDON,true
DCG,DCG-SIPLUS S7-200,true
DCH,DCH-SIPLUS S7-300,true
DCI,DCI-SIPLUS S7-400,true
DCJ,"DCJ-Flowmåling, Magnetisk Induktiv",true
DCK,"DCK-Flowmåling, Coriolis Masseflow",true
DCL,"DCL-Flowmåling, Ultralyd",true
DCM,"DCM-Flowmåling, Ringstempel",true
DCN,"DCN-Flowmåling, Rotameter, Orifice og Flap",true
DCO,"DCO-Flowmålere, tilbehør",true
DCP,DCP-Temperaturtransmittere,true
DCQ,"DCQ-Trykmåling, Low Cost og Temperaturfølere",true
DCR,"DCR-Tryk,Absolut,Relativ,Differens, tilbehør",true
DCS,"DCS-Niveaumåling, Ultralyd",true
DCT,"DCT-Niveaumåling, Radar",true
DCU,"DCU-Niveau, Kapacitiv. Niveauswitch, Ultalyd",true
DCV,"DCV-Vejeudstyr,Signalomsættere og Vejeceller",true
DCW,DCW-Dynamisk vejeudstyr,true
DCX,DCX-Proces beskyttere,true
DCY,"DCY-Regulatorer, Sipart DR",true
DCZ,"DCZ-Skrivere, Sirec L/P/DS/Variograph",true
DDA,"DDA-Positioners, Sipart PS/PS2",true
DDB,"DDB-El aktuatorer, Sipos",true
DDC,DDC-SIPROM Software,true
DDD,"DDD-Væskeanalyse pH,Opløst ilt, Type Sipan",true
DDE,DDE-Gasanal. Ultramat/Oxymat/Fidamat/Calomat,true
DDF,"DDF-Gaskromatografi, Type Maxum",true
DDG,DDG-Strømforsyninger LOGO! Power,true
DDH,"DDH-MicroMaster 420, 0,12-4 KW, IP20, type 6",true
DDI,"DDI-MicroMaster 420, 5,5-11 KW, IP20, type 6",true
DDJ,"DDJ-MicroMaster 440, 0,12-4 KW, IP20, 6SE644",true
DDK,"DDK-MicroMaster 440, 5,5-75 KW, IP20, 6SE644",true
DDL,DDL-Reserved A&D Denmark 6,true
DDM,DDM-Reserved A&D Denmark 7,true
DDN,DDN-Reserved A&D Denmark 8,true
DDO,DDO-Reserved A&D Denmark 9,true
DDP,DDP-Reserved A&D Denmark 10,true
DDQ,DDQ-Reserved A&D Denmark 11,true
DDR,DDR-Reserved A&D Denmark 12,true
DDS,DDS-Reserved A&D Denmark 13,true
DDT,DDT-Reserved A&D Denmark 14,true
DDU,DDU-Stikbensrelæer,true
DDV,DDV-Vision - Acuity,true
DDW,DDW-Vision - NERLITE,true
DDX,DDX-ARPEX Stålkobling,true
DDY,DDY-ELPEX Højelastisk kobling,true
DDZ,DDZ-N-Eupex elastisk kobling,true
DEA,DEA-FLUDEX Hydraulisk kobling,true
DEB,DEB-RUPEX Elastisk kobling,true
DEC,DEC-,true
DED,DED-RZAPEX Tandkobling,true
DEE,DEE-BIPEX Elastisk klo kobling,true
DEF,DEF-IQ-Sense,true
DEG,DEG-SENTRON PAC,true
DEH,DEH-Reserved A&D Denmark 27,true
DEI,DEI-Reserved A&D Denmark 28,true
DEJ,DEJ-Reserved A&D Denmark 29,true
DEK,DEK-Reserved A&D Denmark 30,true
DEL,DEL-Drosler for omformere,true
DEM,DEM-FM - CONTROLLER,true
DEN,DEN-SIRIUS 3RA6 Compact startere,true
DEO,DEO-N-Compact motor,true
DEP,DEP-Modular Safety System,true
DEQ,"DEQ-AS-i CP, master & link",true
DER,DER-PX-I & C - kapacitiv / induktiv specielle typer,true
DES,DES-ASIsafe,true
DET,DET-Sikringslastadskillere,true
DEU,DEU-SIRIUS MotorStartere MCU,true
DEV,DEV-Reserved A&D Denmark 41,true
DEW,DEW-Reserved A&D Denmark 42,true
DEX,DEX-Reserved A&D Denmark 43,true
DEY,DEY-Reserved A&D Denmark 44,true
DEZ,DEZ-Reserved A&D Denmark 45,true
DFA,DFA-Reserved A&D Denmark 46,true
DFB,DFB-Reserved A&D Denmark 47,true
DFC,DFC-Reserved A&D Denmark 48,true
DFD,DFD-Reserved A&D Denmark 49,true
DFE,DFE-Reserved A&D Denmark 50,true
DFF,DFF-Reserved A&D Denmark 51,true
DFG,DFG-Reserved A&D Denmark 52,true
DFH,DFH-Reserved A&D Denmark 53,true
DFI,DFI-Reserved A&D Denmark 54,true
DFJ,DFJ-Reserved A&D Denmark 55,true
DFK,DFK-Reserved A&D Denmark 56,true
DFL,DFL-Reserved A&D Denmark 57,true
DFM,DFM-Reserved A&D Denmark 58,true
DFN,DFN-Reserved A&D Denmark 59,true
DFO,DFO-Reserved A&D Denmark 60,true
DFP,DFP-Reserved A&D Denmark 61,true
DFQ,DFQ-Reserved A&D Denmark 62,true
DFR,DFR-Reserved A&D Denmark 63,true
DFS,DFS-Reserved A&D Denmark 64,true
DFT,DFT-Reserved A&D Denmark 65,true
DFU,DFU-Reserved A&D Denmark 66,true
DFV,DFV-Reserved A&D Denmark 67,true
DFW,DFW-Reserved A&D Denmark 68,true
DFX,DFX-Reserved A&D Denmark 69,true
DFY,DFY-Reserved A&D Denmark 70,true
DFZ,DFZ-Reserved A&D Denmark 71,true
DGA,DGA-Reserved A&D Denmark 72,true
DGB,DGB-Reserved A&D Denmark 73,true
DGC,DGC-Reserved A&D Denmark 74,true
DGD,DGD-Reserved A&D Denmark 75,true
DGE,DGE-Reserved A&D Denmark 76,true
DGF,DGF-Reserved A&D Denmark 77,true
DGG,DGG-Reserved A&D Denmark 78,true
DGH,DGH-Reserved A&D Denmark 79,true
DGI,DGI-Reserved A&D Denmark 80,true
DGJ,DGJ-Reserved A&D Denmark 81,true
DGK,DGK-Reserved A&D Denmark 82,true
DGL,DGL-Reserved A&D Denmark 83,true
DGM,DGM-Reserved A&D Denmark 84,true
DGN,DGN-Reserved A&D Denmark 85,true
DGO,DGO-Reserved A&D Denmark 86,true
DGP,DGP-Reserved A&D Denmark 87,true
DGQ,DGQ-Reserved A&D Denmark 88,true
DGR,DGR-Reserved A&D Denmark 89,true
DGS,DGS-Reserved A&D Denmark 90,true
DGT,DGT-Reserved A&D Denmark 91,true
DGU,DGU-Reserved A&D Denmark 92,true
DGV,DGV-Reserved A&D Denmark 93,true
DGW,DGW-Reserved A&D Denmark 94,true
DGX,DGX-Reserved A&D Denmark 95,true
DGY,DGY-Reserved A&D Denmark 96,true
DGZ,DGZ-Reserved A&D Denmark 97,true
DH1,DH1-,true
DHA,DHA-DK-SBT Access,true
DHB,DHB-DK-SBT CCTV,true
DHC,DHC-DK-SBT IP,true
DM1,DM1-,true
DRY,DRY-Drystar film MED,true
DT4,DT4-,true
DT8,DT8-,true
E01,E01-,true
E02,E02-,true
E03,E03-,true
E04,E04-,true
E05,E05-,true
E06,E06-,true
E07,E07-,true
E08,E08-,true
E09,E09-,true
E10,E10-,true
E11,E11-,true
E12,E12-,true
E13,E13-,true
E14,E14-,true
E15,E15-,true
E17,E17-,true
E18,E18-,true
E19,E19-,true
E20,E20-,true
E21,E21-,true
E22,E22-,true
E23,E23-,true
E24,E24-,true
E25,E25-,true
E26,E26-,true
E27,E27-,true
E28,E28-,true
E29,E29-,true
E30,E30-,true
E40,E40-,true
E41,E41-,true
E42,E42-,true
E43,E43-,true
E44,E44-,true
E45,E45-,true
E46,E46-,true
EAC,EAC-ECG Accessoires,true
EPA,EPA-ECG Papier,true
EPO,EPO-SAT EPO,true
ESP,ESP-ECG Spare parts,true
F01,F01-SIRIUS  3R,true
F02,F02-SIRIUS Net AS-Interface moduulit 3RK11/,true
F03,F03-SITOR,true
F04,F04-SIMOCODE 3UF,true
F05,F05-Optinen turvatekniikka 3RG78 ja  Lasersk,true
F06,"F06-Kap. tunnistimet 3RG16, Induk. NAMUR-tun",true
F07,F07-SENTRON  3VL,true
F08,"F08-Ohj.muunt. <16kVA, 4AM, 4AT, 4AP, 4AL",true
F09,F09-Tasavirtalähteet 4AV2 - 3,true
F10,F10-Power,true
F11,F11-SINMOVERT,true
F12,F12-DC Motors,true
F13,F13-Modulpack,true
F14,F14-Motors,true
F15,F15-SIMOVERT,true
F16,F16-SIMOVERT,true
F17,F17-Motors,true
F18,F18-Motors,true
F19,F19-Motors,true
F20,F20-Motors,true
F21,F21-H-COMPACT,true
F22,F22-SENTRON VL1-9 MCCB,true
F23,F23-SENTRON 3WL1 IEC ACBi,true
F24,F24-Control switches 3LD,true
F25,F25-ELMO F uusi,true
F26,F26-ELMO L,true
F27,F27-ELMO L uusi,true
F28,F28-8US kiskoadapterit,true
F29,F29-Sifius Safety Modular MSS,true
F30,F30-LOHER TM,true
F31,F31-LOHER IM,true
F32,F32-KOMPAKTIKATKAISIJAT 3VT,true
F33,F33-Sähkömoott. Alumiini 1LA7/1LE1 varastom.,true
F34,F34-Sähkömoott. Valurauta 1LG4 varastomallit,true
F35,F35-Sähkömoott. Alumiini 1LA7 / 1LE1,true
F36,F36-Sähkömoott. Valurauta 1LG4,true
F37,F37-Sähkömoott. Alumiini 1LA5,true
F38,F38-Sähkömoott. Valurauta 1LA6,true
F39,F39-Sähkömoott. Alumiini 1LA9,true
F3A,F3A-Accessories for Motors,true
F40,F40-Sähkömoott. Valurauta 1LG6,true
F41,F41-SIMATIC NET ASi,true
F42,F42-Axial-/Radial-flow fans,true
F43,F43-Modification Kits,true
F44,F44-Pienet S5 log ST52.1,true
