TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
I - Open L1 and L2 Price Setting Workbook,2011/04/15 06:59:56,2011/04/15 07:01:02,"010 Open Worksheet 'L2 Price'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 06:59:56,2011/04/15 07:01:09,"011 Logout ",625,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:09,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:12,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2063,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:13,"003 Navigate in main menu to 'Manage Prices'",1313,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:14,"004 Navigate in folders to 'L1 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:31,"005 Open Worksheet 'L1 Prices'",734,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:38,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",453,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:46,"007 Set Filter 'PCK','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:55,"008 Navigate in main menu to 'Manage Prices'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:01:56,"009 Navigate in folders to 'L2 Price Setting'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:02:13,"010 Open Worksheet 'L2 Price'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:01:09,2011/04/15 07:02:20,"011 Logout ",453,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:20,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:23,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2063,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:24,"003 Navigate in main menu to 'Manage Prices'",1328,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:25,"004 Navigate in folders to 'L1 Price Setting'",1453,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:42,"005 Open Worksheet 'L1 Prices'",813,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:50,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:02:58,"007 Set Filter 'PCK','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:03:07,"008 Navigate in main menu to 'Manage Prices'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:03:08,"009 Navigate in folders to 'L2 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:03:25,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:02:20,2011/04/15 07:03:32,"011 Logout ",453,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:03:32,"001 Open login page",141,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:03:34,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1828,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:03:35,"003 Navigate in main menu to 'Manage Prices'",1172,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:03:37,"004 Navigate in folders to 'L1 Price Setting'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:03:53,"005 Open Worksheet 'L1 Prices'",672,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:01,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:09,"007 Set Filter 'PCK','60mm Busbar system'",391,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:17,"008 Navigate in main menu to 'Manage Prices'",1469,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:19,"009 Navigate in folders to 'L2 Price Setting'",1516,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:36,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:03:32,2011/04/15 07:04:43,"011 Logout ",594,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:04:43,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:04:46,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2281,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:04:47,"003 Navigate in main menu to 'Manage Prices'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:04:49,"004 Navigate in folders to 'L1 Price Setting'",2063,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:06,"005 Open Worksheet 'L1 Prices'",828,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:15,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",2078,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:23,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:32,"008 Navigate in main menu to 'Manage Prices'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:33,"009 Navigate in folders to 'L2 Price Setting'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:49,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:04:43,2011/04/15 07:05:57,"011 Logout ",656,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:05:57,"001 Open login page",250,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:05:59,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2016,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:01,"003 Navigate in main menu to 'Manage Prices'",1359,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:02,"004 Navigate in folders to 'L1 Price Setting'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:19,"005 Open Worksheet 'L1 Prices'",859,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:27,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:35,"007 Set Filter 'PCK','60mm Busbar system'",406,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:44,"008 Navigate in main menu to 'Manage Prices'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:06:45,"009 Navigate in folders to 'L2 Price Setting'",1391,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:07:01,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:05:57,2011/04/15 07:07:09,"011 Logout ",625,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:09,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:12,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2375,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:13,"003 Navigate in main menu to 'Manage Prices'",1609,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:15,"004 Navigate in folders to 'L1 Price Setting'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:31,"005 Open Worksheet 'L1 Prices'",719,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:39,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:47,"007 Set Filter 'PCK','60mm Busbar system'",359,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:56,"008 Navigate in main menu to 'Manage Prices'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:07:57,"009 Navigate in folders to 'L2 Price Setting'",1891,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:08:14,"010 Open Worksheet 'L2 Price'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:07:09,2011/04/15 07:08:22,"011 Logout ",516,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:22,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:24,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1984,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:26,"003 Navigate in main menu to 'Manage Prices'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:27,"004 Navigate in folders to 'L1 Price Setting'",1484,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:44,"005 Open Worksheet 'L1 Prices'",766,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:52,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:08:59,"007 Set Filter 'PCK','60mm Busbar system'",375,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:09:08,"008 Navigate in main menu to 'Manage Prices'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:09:10,"009 Navigate in folders to 'L2 Price Setting'",1516,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:09:27,"010 Open Worksheet 'L2 Price'",578,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:08:22,2011/04/15 07:09:34,"011 Logout ",625,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:09:34,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:09:37,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2453,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:09:39,"003 Navigate in main menu to 'Manage Prices'",1672,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:09:40,"004 Navigate in folders to 'L1 Price Setting'",1359,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:09:57,"005 Open Worksheet 'L1 Prices'",688,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:04,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",516,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:12,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:21,"008 Navigate in main menu to 'Manage Prices'",1438,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:22,"009 Navigate in folders to 'L2 Price Setting'",1594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:39,"010 Open Worksheet 'L2 Price'",1094,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:09:34,2011/04/15 07:10:47,"011 Logout ",594,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:10:47,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:10:49,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2172,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:10:51,"003 Navigate in main menu to 'Manage Prices'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:10:53,"004 Navigate in folders to 'L1 Price Setting'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:09,"005 Open Worksheet 'L1 Prices'",813,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:17,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:25,"007 Set Filter 'PCK','60mm Busbar system'",469,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:34,"008 Navigate in main menu to 'Manage Prices'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:35,"009 Navigate in folders to 'L2 Price Setting'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:52,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:10:47,2011/04/15 07:11:59,"011 Logout ",484,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:11:59,"001 Open login page",156,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:01,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1734,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:02,"003 Navigate in main menu to 'Manage Prices'",1328,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:04,"004 Navigate in folders to 'L1 Price Setting'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:21,"005 Open Worksheet 'L1 Prices'",719,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:28,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:36,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:45,"008 Navigate in main menu to 'Manage Prices'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:12:46,"009 Navigate in folders to 'L2 Price Setting'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:13:03,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:11:59,2011/04/15 07:13:10,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:10,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:13,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2219,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:14,"003 Navigate in main menu to 'Manage Prices'",1516,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:16,"004 Navigate in folders to 'L1 Price Setting'",1703,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:32,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:40,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",516,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:48,"007 Set Filter 'PCK','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:57,"008 Navigate in main menu to 'Manage Prices'",1703,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:13:58,"009 Navigate in folders to 'L2 Price Setting'",1375,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:14:15,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:13:10,2011/04/15 07:14:23,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:23,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:25,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2281,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:27,"003 Navigate in main menu to 'Manage Prices'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:28,"004 Navigate in folders to 'L1 Price Setting'",1594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:44,"005 Open Worksheet 'L1 Prices'",750,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:14:53,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:15:00,"007 Set Filter 'PCK','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:15:09,"008 Navigate in main menu to 'Manage Prices'",1734,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:15:11,"009 Navigate in folders to 'L2 Price Setting'",1578,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:15:27,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:14:23,2011/04/15 07:15:35,"011 Logout ",781,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:15:35,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:15:38,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2641,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:15:39,"003 Navigate in main menu to 'Manage Prices'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:15:41,"004 Navigate in folders to 'L1 Price Setting'",1734,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:15:58,"005 Open Worksheet 'L1 Prices'",859,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:06,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:13,"007 Set Filter 'PCK','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:22,"008 Navigate in main menu to 'Manage Prices'",1750,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:24,"009 Navigate in folders to 'L2 Price Setting'",1891,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:46,"010 Open Worksheet 'L2 Price'",953,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:15:35,2011/04/15 07:16:54,"011 Logout ",813,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:16:54,"001 Open login page",328,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:16:57,"002 Login as 'pt_pricingmanUK' and wait for dashboard",3094,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:02,"003 Navigate in main menu to 'Manage Prices'",4547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:08,"004 Navigate in folders to 'L1 Price Setting'",6172,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:31,"005 Open Worksheet 'L1 Prices'",672,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:41,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",1969,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:50,"007 Set Filter 'PCK','60mm Busbar system'",1766,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:17:59,"008 Navigate in main menu to 'Manage Prices'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:18:00,"009 Navigate in folders to 'L2 Price Setting'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:18:16,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:16:54,2011/04/15 07:18:24,"011 Logout ",531,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:24,"001 Open login page",172,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:26,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1984,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:27,"003 Navigate in main menu to 'Manage Prices'",1188,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:29,"004 Navigate in folders to 'L1 Price Setting'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:45,"005 Open Worksheet 'L1 Prices'",844,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:18:53,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",406,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:19:00,"007 Set Filter 'PCK','60mm Busbar system'",375,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:19:10,"008 Navigate in main menu to 'Manage Prices'",2078,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:19:11,"009 Navigate in folders to 'L2 Price Setting'",1797,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:19:28,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:18:24,2011/04/15 07:19:35,"011 Logout ",516,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:19:36,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:19:37,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1813,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:19:39,"003 Navigate in main menu to 'Manage Prices'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:19:41,"004 Navigate in folders to 'L1 Price Setting'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:19:58,"005 Open Worksheet 'L1 Prices'",766,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:06,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:13,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:22,"008 Navigate in main menu to 'Manage Prices'",1750,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:24,"009 Navigate in folders to 'L2 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:40,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:19:35,2011/04/15 07:20:48,"011 Logout ",438,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:20:48,"001 Open login page",156,"Other"
