TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 06:57:42,"007 Set field 'Target Unit' to value 'Piece'",21892,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 06:58:52,"008 Set time period in dashboard",20985,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 06:59:13,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",13829,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 06:59:33,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",12969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 06:59:53,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",12969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 07:00:36,"012 Dashboard clear drills",9375,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 06:54:57,2011/04/15 07:00:46,"013 Logout ",3266,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:00:47,"001 Open login page",281,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:01:11,"002 Login as 'pt_marketingNO' and wait for dashboard",24157,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:01:24,"003 Load dashboard 'Sales'",13391,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:02:11,"004 Dashboard clear drills",10891,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:02:41,"005 Set field 'Target Currency' to value 'EUR'",23064,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:03:09,"006 Set field 'Target Unit' to value 'Meter'",20079,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:03:39,"007 Set field 'Target Unit' to value 'Piece'",22470,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:00:46,2011/04/15 07:04:37,"008 Set time period in dashboard",3766,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:04:53,"001 Open login page",359,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:05:13,"002 Login as 'pt_marketingNO' and wait for dashboard",19892,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:05:25,"003 Load dashboard 'Sales'",12188,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:06:09,"004 Dashboard clear drills",8907,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:06:38,"005 Set field 'Target Currency' to value 'EUR'",21220,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:07:10,"006 Set field 'Target Unit' to value 'Meter'",24470,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:07:39,"007 Set field 'Target Unit' to value 'Piece'",22267,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:04:53,2011/04/15 07:08:35,"008 Set time period in dashboard",3969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:08:56,"001 Open login page",469,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:09:16,"002 Login as 'pt_marketingNO' and wait for dashboard",20829,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:09:29,"003 Load dashboard 'Sales'",12110,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:10:17,"004 Dashboard clear drills",10735,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:10:51,"005 Set field 'Target Currency' to value 'EUR'",26392,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:11:21,"006 Set field 'Target Unit' to value 'Meter'",23032,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:11:53,"007 Set field 'Target Unit' to value 'Piece'",24079,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:08:55,2011/04/15 07:12:51,"008 Set time period in dashboard",7282,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:13:10,"001 Open login page",438,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:13:30,"002 Login as 'pt_marketingNO' and wait for dashboard",19751,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:13:41,"003 Load dashboard 'Sales'",11141,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:14:24,"004 Dashboard clear drills",9969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:14:53,"005 Set field 'Target Currency' to value 'EUR'",21845,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:15:22,"006 Set field 'Target Unit' to value 'Meter'",21267,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:15:51,"007 Set field 'Target Unit' to value 'Piece'",21907,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:17:02,"008 Set time period in dashboard",15626,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:17:23,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",14579,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:17:49,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",18204,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:18:13,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",17501,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:19:07,"012 Dashboard clear drills",17579,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:13:09,2011/04/15 07:19:19,"013 Logout ",4610,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:19:19,"001 Open login page",422,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:20:03,"002 Login as 'pt_marketingNO' and wait for dashboard",43596,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:20:15,"003 Load dashboard 'Sales'",12172,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:21:00,"004 Dashboard clear drills",9672,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:21:28,"005 Set field 'Target Currency' to value 'EUR'",20751,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:21:58,"006 Set field 'Target Unit' to value 'Meter'",22079,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:22:29,"007 Set field 'Target Unit' to value 'Piece'",23251,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:23:41,"008 Set time period in dashboard",19501,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:24:02,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",14282,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:24:23,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",14173,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:24:48,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",17735,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:25:33,"012 Dashboard clear drills",11969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:19:19,2011/04/15 07:25:44,"013 Logout ",3766,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:25:44,"001 Open login page",391,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:26:09,"002 Login as 'pt_marketingNO' and wait for dashboard",24611,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:26:21,"003 Load dashboard 'Sales'",11922,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:27:05,"004 Dashboard clear drills",9907,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:27:37,"005 Set field 'Target Currency' to value 'EUR'",24407,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:28:09,"006 Set field 'Target Unit' to value 'Meter'",25033,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:28:41,"007 Set field 'Target Unit' to value 'Piece'",24361,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:29:53,"008 Set time period in dashboard",21157,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:30:16,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",15845,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:30:37,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",13548,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:31:01,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",16688,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:31:45,"012 Dashboard clear drills",11360,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:25:44,2011/04/15 07:31:56,"013 Logout ",4125,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:31:56,"001 Open login page",328,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:32:18,"002 Login as 'pt_marketingNO' and wait for dashboard",21439,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:32:30,"003 Load dashboard 'Sales'",12188,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:33:11,"004 Dashboard clear drills",9672,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:33:44,"005 Set field 'Target Currency' to value 'EUR'",24626,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:34:13,"006 Set field 'Target Unit' to value 'Meter'",21314,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:34:43,"007 Set field 'Target Unit' to value 'Piece'",23329,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:35:54,"008 Set time period in dashboard",23001,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:36:17,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",16141,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:36:39,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",14938,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:37:04,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",17704,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:37:49,"012 Dashboard clear drills",13516,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:31:56,2011/04/15 07:37:59,"013 Logout ",3469,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:37:59,"001 Open login page",281,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:38:22,"002 Login as 'pt_marketingNO' and wait for dashboard",22189,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:38:35,"003 Load dashboard 'Sales'",13141,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:39:19,"004 Dashboard clear drills",11251,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:39:54,"005 Set field 'Target Currency' to value 'EUR'",27783,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:40:28,"006 Set field 'Target Unit' to value 'Meter'",26595,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:41:03,"007 Set field 'Target Unit' to value 'Piece'",27580,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:37:59,2011/04/15 07:42:11,"008 Set time period in dashboard",12094,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:42:33,"001 Open login page",1047,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:42:55,"002 Login as 'pt_marketingNO' and wait for dashboard",22095,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:43:06,"003 Load dashboard 'Sales'",11297,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:44:11,"004 Dashboard clear drills",12204,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:44:46,"005 Set field 'Target Currency' to value 'EUR'",26986,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:45:18,"006 Set field 'Target Unit' to value 'Meter'",24517,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:45:45,"007 Set field 'Target Unit' to value 'Piece'",20485,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:47:24,"008 Set time period in dashboard",28798,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:47:46,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",14579,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:48:05,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",12376,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:48:24,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",11954,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:49:03,"012 Dashboard clear drills",8891,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:42:32,2011/04/15 07:49:13,"013 Logout ",2703,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:49:13,"001 Open login page",219,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:49:33,"002 Login as 'pt_marketingNO' and wait for dashboard",20173,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:49:45,"003 Load dashboard 'Sales'",11157,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:50:29,"004 Dashboard clear drills",9969,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:51:00,"005 Set field 'Target Currency' to value 'EUR'",24298,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:51:32,"006 Set field 'Target Unit' to value 'Meter'",23970,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:52:05,"007 Set field 'Target Unit' to value 'Piece'",25751,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:49:13,2011/04/15 07:53:02,"008 Set time period in dashboard",3203,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:53:18,"001 Open login page",1891,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:53:41,"002 Login as 'pt_marketingNO' and wait for dashboard",23220,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:53:54,"003 Load dashboard 'Sales'",12813,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:54:39,"004 Dashboard clear drills",8860,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:55:10,"005 Set field 'Target Currency' to value 'EUR'",23595,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:55:38,"006 Set field 'Target Unit' to value 'Meter'",21142,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:56:09,"007 Set field 'Target Unit' to value 'Piece'",22845,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:53:16,2011/04/15 07:57:16,"008 Set time period in dashboard",9172,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 07:57:39,"001 Open login page",10188,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 07:59:57,"002 Login as 'pt_marketingNO' and wait for dashboard",137148,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:00:08,"003 Load dashboard 'Sales'",10829,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:00:53,"004 Dashboard clear drills",10641,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:01:21,"005 Set field 'Target Currency' to value 'EUR'",20657,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:02:06,"006 Set field 'Target Unit' to value 'Meter'",37658,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:02:49,"007 Set field 'Target Unit' to value 'Piece'",34846,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 07:57:29,2011/04/15 08:03:41,"008 Set time period in dashboard",3297,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:03:54,"001 Open login page",391,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:04:16,"002 Login as 'pt_marketingNO' and wait for dashboard",22111,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:04:28,"003 Load dashboard 'Sales'",11782,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:05:11,"004 Dashboard clear drills",8360,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:05:39,"005 Set field 'Target Currency' to value 'EUR'",20860,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:06:07,"006 Set field 'Target Unit' to value 'Meter'",20657,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:06:37,"007 Set field 'Target Unit' to value 'Piece'",21657,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:07:49,"008 Set time period in dashboard",20767,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:08:11,"009 Dashboard drill down by 'HQ Product ' '002 Miniature Circuit Breakers 70mm, 10kA'",15360,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:08:32,"010 Dashboard drill down by 'HQ Product ' '5502 Miniatur Circuit Breaker 70mm / 6kA / B Charact.'",14126,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:08:52,"011 Dashboard drill down by 'HQ Product ' '5SP4291-6'",12251,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:09:30,"012 Dashboard clear drills",9016,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:03:54,2011/04/15 08:09:40,"013 Logout ",2500,"Login"
G - Sales dashboard without SalesDistrict,2011/04/15 08:09:40,2011/04/15 08:09:40,"001 Open login page",219,"Other"
G - Sales dashboard without SalesDistrict,2011/04/15 08:09:40,2011/04/15 08:09:59,"002 Login as 'pt_marketingNO' and wait for dashboard",19157,"Dashboard"
G - Sales dashboard without SalesDistrict,2011/04/15 08:09:40,2011/04/15 08:10:21,"003 Load dashboard 'Sales'",21548,"Dashboard"
