TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:22:57,"015 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:09,"016 Set value in grid '*,*','Max Discount ' to '3.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:09,"017 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:21,"018 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:21,"019 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:33,"020 Set value in grid 'AS DC 2,*','Approval LVL1 Discount ' to '2.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:33,"021 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:45,"022 Set value in grid 'AS DC 2,*','Approval LVL2 Discount ' to '3.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:45,"023 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:57,"024 Set value in grid 'AS DC 2,*','Max Discount ' to '4.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:23:57,"025 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:24:09,"026 Set value in grid 'AS DC 2,*','Max Perf Discount w/in Total Discount ' to '5.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:24:09,"027 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:24:19,"028 Expand Row 'AS DC 2'",703,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:24:38,"029 Set value in grid 'AS DC 2,OEM','Approval LVL1 Discount ' to '2.5'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:21:24,2011/04/15 05:24:39,"030 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:25:53,"001 Open login page",313,"Other"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:10,"002 Login as 'pt_hq1' and wait for dashboard",17564,"Dashboard"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:13,"003 Navigate in main menu to 'Manage Prices'",3188,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:15,"004 Navigate in folders to 'Discount Setting'",1828,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:24,"005 Click New workbook from template",1922,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:29,"006 Select workbook template 'Template Discount Guideline through UI'",5000,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:39,"007 Set Workbook Name",2672,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:40,"008 Set Workbook Description",1141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:42,"009 Open Worksheet 'Set Discount Guidelines'",2313,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:51,"010 Set Filter 'BU','AS Industrial Automation Systems'",969,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:26:58,"011 Set Filter 'Customer Budget Category','>100 - 150T'",422,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:07,"012 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:07,"013 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:20,"014 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:20,"015 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:32,"016 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:32,"017 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:44,"018 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:45,"019 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:56,"020 Set value in grid 'AS DC 2,*','Approval LVL1 Discount ' to '2.0'",63,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:27:56,"021 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:08,"022 Set value in grid 'AS DC 2,*','Approval LVL2 Discount ' to '3.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:08,"023 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:28,"024 Set value in grid 'AS DC 2,*','Max Discount ' to '4.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:29,"025 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:41,"026 Set value in grid 'AS DC 2,*','Max Perf Discount w/in Total Discount ' to '5.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:41,"027 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:28:52,"028 Expand Row 'AS DC 2'",766,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:03,"029 Set value in grid 'AS DC 2,OEM','Approval LVL1 Discount ' to '2.5'",125,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:03,"030 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:17,"031 Set value in grid 'AS DC 2,OEM','Approval LVL2 Discount ' to '3.5'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:17,"032 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:30,"033 Set value in grid 'AS DC 2,OEM','Max Discount ' to '4.5'",63,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:30,"034 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:43,"035 Set value in grid 'AS DC 2,OEM','Max Perf Discount w/in Total Discount ' to '5.5'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 05:25:52,2011/04/15 05:29:43,"036 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:43:41,"001 Open login page",313,"Other"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:43:59,"002 Login as 'pt_hq1' and wait for dashboard",17657,"Dashboard"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:02,"003 Navigate in main menu to 'Manage Prices'",2781,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:03,"004 Navigate in folders to 'Discount Setting'",1484,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:12,"005 Click New workbook from template",1891,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:14,"006 Select workbook template 'Template Discount Guideline through UI'",2156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:23,"007 Set Workbook Name",1656,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:24,"008 Set Workbook Description",1047,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:25,"009 Open Worksheet 'Set Discount Guidelines'",438,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:32,"010 Set Filter 'BU','AS Industrial Automation Systems'",344,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:40,"011 Set Filter 'Customer Budget Category','>100 - 150T'",359,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:49,"012 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",63,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:44:49,"013 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:00,"014 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:00,"015 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:12,"016 Set value in grid '*,*','Max Discount ' to '3.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:12,"017 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:24,"018 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:24,"019 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:35,"020 Set value in grid 'AS DC 2,*','Approval LVL1 Discount ' to '2.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:35,"021 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:47,"022 Set value in grid 'AS DC 2,*','Approval LVL2 Discount ' to '3.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:47,"023 Refresh grid",156,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:59,"024 Set value in grid 'AS DC 2,*','Max Discount ' to '4.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:45:59,"025 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:10,"026 Set value in grid 'AS DC 2,*','Max Perf Discount w/in Total Discount ' to '5.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:10,"027 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:21,"028 Expand Row 'AS DC 2'",469,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:30,"029 Set value in grid 'AS DC 2,OEM','Approval LVL1 Discount ' to '2.5'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:31,"030 Refresh grid",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:43,"031 Set value in grid 'AS DC 2,OEM','Approval LVL2 Discount ' to '3.5'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:43,"032 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:56,"033 Set value in grid 'AS DC 2,OEM','Max Discount ' to '4.5'",125,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:46:56,"034 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:47:08,"035 Set value in grid 'AS DC 2,OEM','Max Perf Discount w/in Total Discount ' to '5.5'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:47:08,"036 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:47:27,"037 Submit workbook",2516,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:47:59,"038 Expire workbook",8954,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:43:41,2011/04/15 06:48:07,"039 Logout ",922,"Login"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:08,"001 Open login page",250,"Other"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:26,"002 Login as 'pt_hq1' and wait for dashboard",18673,"Dashboard"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:29,"003 Navigate in main menu to 'Manage Prices'",2828,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:31,"004 Navigate in folders to 'Discount Setting'",1734,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:40,"005 Click New workbook from template",2047,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:43,"006 Select workbook template 'Template Discount Guideline through UI'",2656,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:51,"007 Set Workbook Name",1703,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:52,"008 Set Workbook Description",1203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:48:53,"009 Open Worksheet 'Set Discount Guidelines'",422,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:01,"010 Set Filter 'BU','AS Industrial Automation Systems'",375,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:09,"011 Set Filter 'Customer Budget Category','>100 - 150T'",375,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:17,"012 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:17,"013 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:29,"014 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:29,"015 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:41,"016 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:41,"017 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:53,"018 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:49:54,"019 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:06,"020 Set value in grid 'AS DC 2,*','Approval LVL1 Discount ' to '2.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:06,"021 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:18,"022 Set value in grid 'AS DC 2,*','Approval LVL2 Discount ' to '3.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:18,"023 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:30,"024 Set value in grid 'AS DC 2,*','Max Discount ' to '4.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:31,"025 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:43,"026 Set value in grid 'AS DC 2,*','Max Perf Discount w/in Total Discount ' to '5.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:43,"027 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:50:53,"028 Expand Row 'AS DC 2'",516,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:04,"029 Set value in grid 'AS DC 2,OEM','Approval LVL1 Discount ' to '2.5'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:04,"030 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:17,"031 Set value in grid 'AS DC 2,OEM','Approval LVL2 Discount ' to '3.5'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:18,"032 Refresh grid",281,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:30,"033 Set value in grid 'AS DC 2,OEM','Max Discount ' to '4.5'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:30,"034 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:43,"035 Set value in grid 'AS DC 2,OEM','Max Perf Discount w/in Total Discount ' to '5.5'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:51:43,"036 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:52:03,"037 Submit workbook",3094,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:52:19,"038 Expire workbook",2141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:48:07,2011/04/15 06:52:27,"039 Logout ",609,"Login"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:52:27,"001 Open login page",234,"Other"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:52:49,"002 Login as 'pt_hq1' and wait for dashboard",22173,"Dashboard"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:52:53,"003 Navigate in main menu to 'Manage Prices'",3391,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:52:55,"004 Navigate in folders to 'Discount Setting'",2016,"FolderNavigation"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:04,"005 Click New workbook from template",1984,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:07,"006 Select workbook template 'Template Discount Guideline through UI'",3016,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:16,"007 Set Workbook Name",1734,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:17,"008 Set Workbook Description",1328,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:17,"009 Open Worksheet 'Set Discount Guidelines'",438,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:25,"010 Set Filter 'BU','AS Industrial Automation Systems'",344,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:33,"011 Set Filter 'Customer Budget Category','>100 - 150T'",453,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:42,"012 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:42,"013 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:54,"014 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:53:54,"015 Refresh grid",188,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:06,"016 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:06,"017 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:18,"018 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:18,"019 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:30,"020 Set value in grid 'AS DC 2,*','Approval LVL1 Discount ' to '2.0'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:31,"021 Refresh grid",281,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:43,"022 Set value in grid 'AS DC 2,*','Approval LVL2 Discount ' to '3.0'",125,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:43,"023 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:55,"024 Set value in grid 'AS DC 2,*','Max Discount ' to '4.0'",78,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:54:55,"025 Refresh grid",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:08,"026 Set value in grid 'AS DC 2,*','Max Perf Discount w/in Total Discount ' to '5.0'",141,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:08,"027 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:19,"028 Expand Row 'AS DC 2'",672,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:31,"029 Set value in grid 'AS DC 2,OEM','Approval LVL1 Discount ' to '2.5'",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:31,"030 Refresh grid",203,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:45,"031 Set value in grid 'AS DC 2,OEM','Approval LVL2 Discount ' to '3.5'",94,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:45,"032 Refresh grid",250,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:59,"033 Set value in grid 'AS DC 2,OEM','Max Discount ' to '4.5'",172,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:55:59,"034 Refresh grid",219,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:56:12,"035 Set value in grid 'AS DC 2,OEM','Max Perf Discount w/in Total Discount ' to '5.5'",109,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:56:12,"036 Refresh grid",297,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:56:30,"037 Submit workbook",2781,"Workbook"
J - Create Workbook from Discount Setting UI template,2011/04/15 06:52:27,2011/04/15 06:56:47,"038 Expire workbook",2703,"Workbook"
